"user_id","country_code","region","marketing_channel","signup_method"
"a1ea72bd","US","NA","Direct","Desktop"
"a8a1b714","IL","EMEA","Direct","Mobile"
"f36c77a2","US","NA","Direct","Desktop"
"28ba6a7e","US","NA","Direct","Desktop"
"7102c22a","US","NA","Affiliate","Unknown"
"75efcac7","US","NA","Email","Mobile"
"ac525748","US","NA","Direct","Mobile"
"058a81ce","KR","APAC","Direct","Mobile"
"164a20dd","IN","APAC","Direct","Mobile"
"1edaf998","BR","LATAM","Direct","Desktop"
"617f229e","JP","APAC","Direct","Mobile"
"734fdba0","US","NA","Direct","Mobile"
"aee08166","US","NA","Email","Mobile"
"dde44406","US","NA","Direct","Desktop"
"f66f46bc","US","NA","Direct","Desktop"
"4a37a2d9","US","NA","Direct","Desktop"
"85fcfac8","US","NA","Direct","Desktop"
"c20e401b","US","NA","Direct","Desktop"
"d7b69315","GB","EMEA","Direct","Desktop"
"1ba38235","IT","EMEA","Email","Mobile"
"1fdb2345","AU","APAC","Direct","Desktop"
"4fdb3f34","US","NA","Direct","Mobile"
"577c8dff","US","NA","Direct","Desktop"
"7b8fed28","SK","EMEA","Email","Mobile"
"97d92989","DE","EMEA","Direct","Mobile"
"f7ec2cca","KY","NA","Social Media","Tablet"
"45b87b55","US","NA","Direct","Mobile"
"4f561c26","GB","EMEA","Direct","Desktop"
"880c845a","GB","EMEA","Direct","Desktop"
"b6af7501","US","NA","Direct","Desktop"
"1417eedc","US","NA","Direct","Desktop"
"23a45258","US","NA","Direct","Desktop"
"296dd8ac","JP","APAC","Email","Mobile"
"2d883231","VE","LATAM","Direct","Desktop"
"606acc11","US","NA","Direct","Mobile"
"89ecdcc6","KR","APAC","Direct","Desktop"
"dd1f821a","US","NA","Direct","Desktop"
"dfeda635","FR","EMEA","Direct","Mobile"
"eb8c6a81","US","NA","Direct","Desktop"
"f05cd38b","GB","EMEA","Email","Mobile"
"8d8a307e","US","NA","Direct","Desktop"
"eafecfd5","US","NA","Direct","Desktop"
"08f2ecb7","US","NA","Email","Mobile"
"3ac24e3d","GB","EMEA","Direct","Desktop"
"3b3c0fbe","US","NA","Direct","Desktop"
"689309a4","US","NA","Direct","Mobile"
"73b2b273","FI","EMEA","Direct","Mobile"
"780ded07","FR","EMEA","Direct","Mobile"
"ab826b93","US","NA","Direct","Desktop"
"be9581bf","IN","APAC","Direct","Desktop"
"cde5238a","US","NA","Direct","Desktop"
"d9f8b17a","US","NA","Direct","Desktop"
"dd2f161c","US","NA","Direct","Desktop"
"eafecfd5","US","NA","Direct","Desktop"
"bf126188","US","NA","Affiliate","Unknown"
"3.44E+56","US","NA","Email","Mobile"
"0eebe603","US","NA","Social Media","Tablet"
"2997bf1e","US","NA","Direct","Mobile"
"2f207f47","US","NA","Direct","Mobile"
"305b6242","IT","EMEA","Direct","Desktop"
"5d678d3d","US","NA","Direct","Desktop"
"b8157db4","US","NA","Direct","Desktop"
"ed40bef6","AR","LATAM","Direct","Desktop"
"f8bd92d9","US","NA","Direct","Desktop"
"5d0e7051","ES","EMEA","Direct","Desktop"
"cf883014","US","NA","Direct","Desktop"
"61155305","US","NA","Direct","Mobile"
"174bbd31","US","NA","Social Media","Tablet"
"37d9331a","CA","NA","Email","Mobile"
"38bda2ed","IN","APAC","Direct","Desktop"
"5da16335","DE","EMEA","Email","Mobile"
"6fddb907","US","NA","Direct","Mobile"
"89c669e4","US","NA","Direct","Mobile"
"961e4649","US","NA","Direct","Desktop"
"ca8bb527","JP","APAC","Email","Mobile"
"d021193a","NL","EMEA","Direct","Mobile"
"d43d1c1d","US","NA","Direct","Mobile"
"d77746cc","AU","APAC","Direct","Desktop"
"f2a634a0","JP","APAC","Direct","Mobile"
"ae47796b","KZ","EMEA","Direct","Desktop"
"13780c31","US","NA","Direct","Desktop"
"14fc18b7","SG","APAC","Direct","Desktop"
"1f42f782","MX","LATAM","Direct","Desktop"
"22ac29ba","US","NA","Affiliate","Unknown"
"2e3951bf","GB","EMEA","Direct","Desktop"
"53bca66d","FR","EMEA","Affiliate","Unknown"
"63b574c0","US","NA","Direct","Mobile"
"7533e11b","JP","APAC","Direct","Desktop"
"8d67225a","JP","APAC","Direct","Desktop"
"bd223ded","US","NA","Direct","Desktop"
"d1f5a2b1","AU","APAC","Direct","Desktop"
"e759c491","US","NA","Affiliate","Unknown"
"e82ca517","US","NA","Direct","Desktop"
"3097d7db","US","NA","Direct","Desktop"
"277a8a8a","US","NA","Direct","Desktop"
"28d1b5b2","US","NA","Direct","Desktop"
"2d1636e5","US","NA","Direct","Desktop"
"3ff94ee3","US","NA","Email","Mobile"
"4c082922","CA","NA","Direct","Desktop"
"741a663e","IT","EMEA","Direct","Mobile"
"8f5c3e6b","IN","APAC","Direct","Desktop"
"cd71cb8c","US","NA","Email","Mobile"
"d9c7b69f","US","NA","Direct","Desktop"
"df1a4690","ZA","EMEA","Direct","Desktop"
"ee42a88f","BR","LATAM","Direct","Mobile"
"f9f3ee8e","DE","EMEA","Direct","Desktop"
"67191949","US","NA","Direct","Desktop"
"74ab1691","US","NA","Direct","Desktop"
"7f08c979","US","NA","Direct","Desktop"
"b124e39f","IN","APAC","Direct","Desktop"
"ceb4e357","US","NA","Direct","Desktop"
"ff58b618","US","NA","Direct","Desktop"
"14e17b11","US","NA","Direct","Desktop"
"538739c4","FR","EMEA","Direct","Desktop"
"62a90d49","AU","APAC","Direct","Desktop"
"9d61ea4d","US","NA","Direct","Desktop"
"a55d9504","DE","EMEA","Direct","Desktop"
"f8627b09","IT","EMEA","Direct","Desktop"
"7b3f9720","US","NA","Affiliate","Unknown"
"91a29fbf","AU","APAC","Direct","Desktop"
"bcd12f7d","DK","EMEA","Direct","Mobile"
"d36e1463","US","NA","Social Media","Tablet"
"db54fead","US","NA","Email","Mobile"
"0f9e7f9c","SG","APAC","Email","Mobile"
"347e0f9a","US","NA","Direct","Desktop"
"3b30d090","GB","EMEA","Direct","Desktop"
"3b6df096","GB","EMEA","Affiliate","Unknown"
"3f2ebe5f","DE","EMEA","Direct","Desktop"
"6d4d9ce4","TH","APAC","Direct","Desktop"
"7a65e328","CA","NA","Direct","Desktop"
"867bd77d","US","NA","Direct","Desktop"
"90083efb","US","NA","Direct","Desktop"
"b2b42f46","US","NA","Email","Mobile"
"bbb91af7","US","NA","Direct","Desktop"
"1bf91b7b","NZ","APAC","Direct","Mobile"
"8115384f","US","NA","Direct","Mobile"
"cd51930d","JP","APAC","Direct","Desktop"
"29e99cf9","KR","APAC","Email","Mobile"
"444c9e58","ES","EMEA","Direct","Desktop"
"53b0d020","US","NA","Social Media","Tablet"
"56ec2dd2","US","NA","Direct","Desktop"
"6cc6b573","BY","EMEA","Direct","Desktop"
"b09ddbd5","US","NA","Direct","Mobile"
"e079896d","US","NA","Email","Mobile"
"e0e68588","CA","NA","Affiliate","Unknown"
"f4926637","US","NA","Direct","Mobile"
"f88d813b","US","NA","Email","Mobile"
"3b696704","BG","EMEA","Direct","Desktop"
"4331153","US","NA","Direct","Mobile"
"244dedc5","HK","APAC","Direct","Desktop"
"6cce6e23","AU","APAC","Direct","Desktop"
"b1456165","BD","APAC","Direct","Desktop"
"70806e3f","US","NA","Affiliate","Unknown"
"43037721","US","NA","Direct","Desktop"
"3543e7e9","US","NA","Email","Mobile"
"3a9dfadd","CA","NA","Direct","Mobile"
"44f78a00","GB","EMEA","Direct","Desktop"
"aa633709","FR","EMEA","Direct","Desktop"
"c5aa188e","US","NA","Direct","Desktop"
"e65d77fd","BR","LATAM","Direct","Desktop"
"f5e17824","US","NA","Direct","Desktop"
"9f327180","CA","NA","Direct","Mobile"
"080d247f","AU","APAC","Direct","Desktop"
"24ca070f","BR","LATAM","Direct","Desktop"
"29c1aa8b","HK","APAC","Direct","Desktop"
"398c87c5","PT","EMEA","Direct","Desktop"
"579d2068","US","NA","Direct","Desktop"
"883b003d","CH","EMEA","Email","Mobile"
"e6cf4350","IT","EMEA","Email","Mobile"
"e723abea","CA","NA","Direct","Mobile"
"f6073437","US","NA","Direct","Desktop"
"fd527e5b","DE","EMEA","Direct","Desktop"
"ff058857","US","NA","Direct","Desktop"
"9204eebc","US","NA","Direct","Desktop"
"157ef830","US","NA","Direct","Desktop"
"59b8bd0d","US","NA","Affiliate","Unknown"
"800354fb","GB","EMEA","Direct","Desktop"
"aee644dc","US","NA","Direct","Desktop"
"bc2e0fbc","BR","LATAM","Direct","Desktop"
"bc36e45e","DE","EMEA","Direct","Desktop"
"ca6e29b8","GB","EMEA","Direct","Desktop"
"e2207c30","US","NA","Affiliate","Unknown"
"e2d0c675","US","NA","Direct","Desktop"
"e5d7e16f","US","NA","Social Media","Tablet"
"e62fd81b","US","NA","Direct","Desktop"
"39ccce6d","CH","EMEA","Direct","Desktop"
"14b60e51","US","NA","Direct","Desktop"
"1cfa35f7","US","NA","Direct","Desktop"
"25e52862","FR","EMEA","Direct","Desktop"
"341e6b32","GB","EMEA","Email","Mobile"
"47a614dd","MX","LATAM","Direct","Desktop"
"67bfe8ee","IT","EMEA","Direct","Desktop"
"977fbe58","IT","EMEA","Affiliate","Unknown"
"98039f50","US","NA","Email","Mobile"
"b0ca112b","UA","EMEA","Direct","Desktop"
"c9c33f92","IE","EMEA","Direct","Desktop"
"d28043df","US","NA","Direct","Desktop"
"d5090817","NO","EMEA","Direct","Desktop"
"d82f40ca","MX","LATAM","Direct","Mobile"
"ee9947ab","US","NA","Direct","Desktop"
"eea47946","DE","EMEA","Direct","Mobile"
"feb070bb","US","NA","Direct","Desktop"
"559aa2be","US","NA","Direct","Desktop"
"cab7d1b0","US","NA","Direct","Desktop"
"30485616","US","NA","Direct","Desktop"
"02a9c724","CH","EMEA","Email","Mobile"
"11715d78","US","NA","Direct","Mobile"
"1faa075d","GB","EMEA","Direct","Mobile"
"564dd0cc","FI","EMEA","Direct","Mobile"
"767f8991","US","NA","Direct","Desktop"
"92147a55","US","NA","Social Media","Tablet"
"b0921ff3","HU","EMEA","Social Media","Tablet"
"b0ce3024","US","NA","Email","Mobile"
"6ebdf0e5","SE","EMEA","Direct","Desktop"
"a03d3db5","US","NA","Affiliate","Unknown"
"0da1cf7d","US","NA","Direct","Desktop"
"787a1a0d","MX","LATAM","Direct","Desktop"
"a7ca5040","DK","EMEA","Direct","Desktop"
"b0443eee","US","NA","Social Media","Tablet"
"c0301319","JP","APAC","Direct","Desktop"
"e0631137","US","NA","Direct","Desktop"
"f72ae8da","US","NA","Direct","Desktop"
"fa7318b6","SE","EMEA","Direct","Desktop"
"0f40572d","US","NA","Direct","Desktop"
"40c0ebea","AR","LATAM","Direct","Mobile"
"ece8763e","ES","EMEA","Direct","Desktop"
"0acee5ed","US","NA","Social Media","Tablet"
"1a6dcef4","US","NA","Direct","Desktop"
"219f6765","US","NA","Direct","Desktop"
"2c321253","US","NA","Email","Mobile"
"2dd2004e","US","NA","Direct","Desktop"
"36f206a3","US","NA","Direct","Mobile"
"3bc3a09c","US","NA","Email","Mobile"
"4a533cc2","CA","NA","Direct","Desktop"
"4b79e257","US","NA","Email","Mobile"
"7ecf1c4f","US","NA","Direct","Mobile"
"88d0b2b1","US","NA","Direct","Desktop"
"c1de872f","US","NA","Email","Mobile"
"c4e3e057","US","NA","Direct","Desktop"
"d33b9a0a","CA","NA","Direct","Desktop"
"de3f8b6c","US","NA","Direct","Desktop"
"effa713c","US","NA","Direct","Desktop"
"fd7c8737","AU","APAC","Direct","Desktop"
"23e34e27","BR","LATAM","Direct","Desktop"
"4806ecae","US","NA","Direct","Desktop"
"51a1aac2","US","NA","Direct","Desktop"
"974c0a2e","AU","APAC","Direct","Desktop"
"9dd6f89c","US","NA","Direct","Desktop"
"ae750499","CA","NA","Social Media","Tablet"
"b5c866ad","TR","EMEA","Direct","Desktop"
"d23caa84","US","NA","Direct","Desktop"
"d55811fc","CO","LATAM","Direct","Desktop"
"88570189","FR","EMEA","Direct","Desktop"
"11c0398c","US","NA","Direct","Desktop"
"2cbee8fb","DE","EMEA","Direct","Mobile"
"2f034886","US","NA","Direct","Desktop"
"2f0fb839","NL","EMEA","Direct","Desktop"
"382caade","US","NA","Direct","Mobile"
"3b2c00b1","BR","LATAM","Direct","Desktop"
"3c8ee8d2","IN","APAC","Direct","Desktop"
"43ab172e","US","NA","Direct","Desktop"
"6abac5a5","US","NA","Direct","Mobile"
"6c03f47c","FR","EMEA","Direct","Desktop"
"88e32ed6","US","NA","Direct","Desktop"
"8cb1645c","CA","NA","Direct","Desktop"
"926943bb","US","NA","Direct","Mobile"
"974d626f","US","NA","Direct","Desktop"
"9884438c","US","NA","Direct","Mobile"
"a2892e82","ES","EMEA","Direct","Mobile"
"c3945f85","CA","NA","Direct","Desktop"
"ca8ac451","US","NA","Direct","Mobile"
"e14e38ff","AU","APAC","Direct","Desktop"
"6271db32","CH","EMEA","Direct","Desktop"
"feae0ad0","US","NA","Email","Mobile"
"15a1c4bf","US","NA","Email","Mobile"
"1f532fd6","SK","EMEA","Direct","Desktop"
"1fe1195f","CA","NA","Email","Mobile"
"5a795469","SE","EMEA","Direct","Desktop"
"60e89e69","DK","EMEA","Direct","Desktop"
"69584acf","RU","APAC","Direct","Desktop"
"705ac2b1","AT","EMEA","Direct","Mobile"
"9256581f","CA","NA","Direct","Desktop"
"959f8b4e","US","NA","Direct","Desktop"
"b99ef11f","US","NA","Direct","Desktop"
"27ba7726","AU","APAC","Direct","Mobile"
"4a5e7381","BR","LATAM","Affiliate","Unknown"
"4c85af44","US","NA","Direct","Desktop"
"70232735","US","NA","Direct","Desktop"
"03720ae8","MX","LATAM","Direct","Desktop"
"0f20b7f0","US","NA","Direct","Mobile"
"1564785d","NL","EMEA","Direct","Desktop"
"158b8028","US","NA","Email","Mobile"
"4aa08489","US","NA","Email","Mobile"
"60e599af","US","NA","Direct","Desktop"
"d53072cb","JP","APAC","Email","Mobile"
"f03f695c","GB","EMEA","Direct","Desktop"
"f21fb6e4","CA","NA","Direct","Desktop"
"f9d44824","US","NA","Email","Mobile"
"fdcc93e8","US","NA","Direct","Desktop"
"09c24c30","GB","EMEA","Email","Mobile"
"1a0efa60","AU","APAC","Email","Mobile"
"3c1680cc","DE","EMEA","Direct","Desktop"
"98439a8f","NO","EMEA","Affiliate","Unknown"
"9eced7ba","US","NA","Direct","Desktop"
"bf9df9ca","CA","NA","Direct","Desktop"
"ff58b618","US","NA","Direct","Mobile"
"18358e8a","US","NA","Affiliate","Unknown"
"4c935019","US","NA","Direct","Desktop"
"846fa5dd","US","NA","Affiliate","Unknown"
"1057a5c8","US","NA","Direct","Desktop"
"324dae52","US","NA","Direct","Mobile"
"5fec70c0","US","NA","Direct","Desktop"
"604129f3","GB","EMEA","Direct","Mobile"
"6fa98012","PL","EMEA","Direct","Desktop"
"8ae42e65","FR","EMEA","Direct","Desktop"
"95c28bc6","US","NA","Direct","Mobile"
"c0acd415","IT","EMEA","Direct","Desktop"
"ccd83b70","FR","EMEA","Direct","Desktop"
"d581b700","US","NA","Direct","Desktop"
"da7e7739","US","NA","Direct","Desktop"
"e6c0ce18","CA","NA","Direct","Desktop"
"f8d44794","AT","EMEA","Direct","Mobile"
"faa8d638","ES","EMEA","Direct","Desktop"
"0c3b52d9","US","NA","Affiliate","Unknown"
"33baa656","GB","EMEA","Direct","Desktop"
"95c744ea","NZ","APAC","Direct","Desktop"
"af16088a","US","NA","Direct","Mobile"
"b318af89","NZ","APAC","Direct","Desktop"
"b4294b89","US","NA","Direct","Desktop"
"09a0bd28","US","NA","Direct","Desktop"
"1759fafc","US","NA","Direct","Desktop"
"3ab38a7a","US","NA","Direct","Desktop"
"64b7cbc3","FR","EMEA","Direct","Desktop"
"66bc38b0","US","NA","Direct","Desktop"
"6b96cce0","CH","EMEA","Direct","Desktop"
"78d77b18","US","NA","Direct","Desktop"
"875c9751","US","NA","Direct","Desktop"
"98e38f4b","GB","EMEA","Direct","Desktop"
"c9dcf351","AU","APAC","Direct","Desktop"
"fa84f722","NO","EMEA","Direct","Desktop"
"4f3f6144","NL","EMEA","Direct","Desktop"
"7ec77c51","BR","LATAM","Direct","Desktop"
"25c1191f","NL","EMEA","Direct","Desktop"
"39ad4740","AU","APAC","Direct","Desktop"
"4085b2b3","US","NA","Direct","Desktop"
"412bd16a","US","NA","Direct","Desktop"
"44ae067c","BR","LATAM","Direct","Desktop"
"465a6fa6","US","NA","Social Media","Tablet"
"52d1743c","JP","APAC","Direct","Desktop"
"66c6e4b4","US","NA","Direct","Desktop"
"6bf5314c","GB","EMEA","Direct","Desktop"
"76703a4a","CY","EMEA","Direct","Desktop"
"79f84573","AU","APAC","Direct","Mobile"
"97cd90a1","AU","APAC","Direct","Desktop"
"9b12f8b8","US","NA","Direct","Mobile"
"a8628388","US","NA","Direct","Desktop"
"def9ee2a","AU","APAC","Direct","Desktop"
"f8dee56d","BR","LATAM","Direct","Desktop"
"8bc3b26d","US","NA","Direct","Desktop"
"ba5bdeb0","CH","EMEA","Direct","Desktop"
"27924165","CL","LATAM","Direct","Desktop"
"0ddd9841","US","NA","Direct","Desktop"
"0f185cb4","AU","APAC","Direct","Desktop"
"1e5b8ed8","US","NA","Direct","Desktop"
"21d3bc57","NL","EMEA","Direct","Mobile"
"280f7989","BR","LATAM","Direct","Mobile"
"2ddde488","US","NA","Direct","Desktop"
"45d46ad1","US","NA","Direct","Desktop"
"4743edf2","BR","LATAM","Direct","Desktop"
"5ce78e9b","RU","APAC","Direct","Mobile"
"792b034d","GB","EMEA","Direct","Desktop"
"9c7b9314","US","NA","Direct","Desktop"
"9f693202","US","NA","Direct","Mobile"
"bab9abd3","US","NA","Direct","Desktop"
"e0df0756","US","NA","Direct","Desktop"
"19c57d28","BR","LATAM","Direct","Desktop"
"74bf8cd7","CA","NA","Affiliate","Unknown"
"009d973f","US","NA","Direct","Desktop"
"0493c8a2","IN","APAC","Direct","Mobile"
"187e94e9","JE","EMEA","Direct","Mobile"
"1ec2f82e","US","NA","Direct","Desktop"
"5916f6c4","US","NA","Direct","Desktop"
"5aafb50c","US","NA","Direct","Desktop"
"7412ac5a","GB","EMEA","Direct","Desktop"
"7ea41895","US","NA","Direct","Desktop"
"9c8c7460","SE","EMEA","Direct","Desktop"
"ab2c7ffc","US","NA","Direct","Desktop"
"f104ec87","US","NA","Direct","Desktop"
"94fc3c83","US","NA","Direct","Desktop"
"9738b23a","US","NA","Direct","Desktop"
"23359881","NZ","APAC","Direct","Desktop"
"49068162","US","NA","Direct","Desktop"
"92827606","US","NA","Direct","Mobile"
"0d73a243","KR","APAC","Direct","Desktop"
"167f7c12","US","NA","Direct","Desktop"
"191da294","DE","EMEA","Direct","Desktop"
"40a532c4","US","NA","Direct","Desktop"
"4538c9bd","BR","LATAM","Email","Mobile"
"ca67320b","BR","LATAM","Direct","Desktop"
"d3dcfe9b","US","NA","Direct","Desktop"
"ed192db9","US","NA","Direct","Desktop"
"f27b0291","US","NA","Direct","Desktop"
"ce3a042d","US","NA","Direct","Desktop"
"0e61c490","US","NA","Direct","Mobile"
"11d4ee2c","US","NA","Direct","Mobile"
"436b527b","FR","EMEA","Direct","Mobile"
"4acaa2b7","IT","EMEA","Direct","Desktop"
"6aab5f60","US","NA","Direct","Desktop"
"73801bc8","ES","EMEA","Affiliate","Unknown"
"850318a7","MX","LATAM","Direct","Desktop"
"c5c2264a","GB","EMEA","Direct","Mobile"
"e4cb936c","US","NA","Direct","Desktop"
"27eaa437","TR","EMEA","Direct","Desktop"
"5590d5d9","US","NA","Direct","Desktop"
"85f0f1ff","BR","LATAM","Direct","Desktop"
"b1263da0","US","NA","Affiliate","Unknown"
"1ae23993","JP","APAC","Direct","Desktop"
"2104a333","US","NA","Direct","Mobile"
"365f3416","US","NA","Direct","Desktop"
"5f7405b5","IT","EMEA","Direct","Desktop"
"67e986ec","US","NA","Email","Mobile"
"9cd15eed","US","NA","Direct","Desktop"
"cdd42bd4","US","NA","Direct","Desktop"
"e2d40c48","US","NA","Direct","Desktop"
"125214dc","US","NA","Direct","Desktop"
"1a4c3731","EG","EMEA","Direct","Desktop"
"33fc11a1","US","NA","Social Media","Tablet"
"37cfb1ac","TH","APAC","Direct","Desktop"
"4d9e7de4","US","NA","Direct","Desktop"
"4f26f3c6","IT","EMEA","Direct","Desktop"
"6ba3e26c","PL","EMEA","Direct","Desktop"
"98139c5b","BE","EMEA","Direct","Desktop"
"b02aeaae","GB","EMEA","Direct","Desktop"
"ec5096f3","US","NA","Direct","Mobile"
"527987bf","DE","EMEA","Direct","Desktop"
"88606526","FR","EMEA","Direct","Desktop"
"29d89eeb","CA","NA","Direct","Desktop"
"3799568c","US","NA","Direct","Desktop"
"3e377335","US","NA","Direct","Mobile"
"44d6b9a3","TH","APAC","Email","Mobile"
"5003a85c","GR","EMEA","Direct","Desktop"
"5208eba2","ES","EMEA","Direct","Desktop"
"8d0ad52a","US","NA","Email","Mobile"
"98b46e5f","BR","LATAM","Direct","Desktop"
"b105fb3e","KR","APAC","Direct","Desktop"
"b1ada74b","US","NA","Direct","Mobile"
"d625f5c6","CA","NA","Direct","Mobile"
"f5f95fbf","AU","APAC","Direct","Mobile"
"f63293eb","AT","EMEA","Direct","Mobile"
"7d92e95b","US","NA","Direct","Mobile"
"dfefa0fc","NL","EMEA","Direct","Desktop"
"9.07E+07","US","NA","Direct","Desktop"
"08dc39e0","EE","EMEA","Direct","Desktop"
"0eee6201","RU","APAC","Direct","Mobile"
"3a8f8b31","ES","EMEA","Email","Mobile"
"5fe4523c","US","NA","Direct","Desktop"
"837bfaa3","US","NA","Affiliate","Unknown"
"a5e8c4c4","DE","EMEA","Direct","Desktop"
"a5ebc6eb","IN","APAC","Direct","Desktop"
"b1ad560d","CA","NA","Social Media","Tablet"
"b2c1dc8a","AU","APAC","Direct","Desktop"
"b30c7e81","US","NA","Direct","Desktop"
"c55e8eaa","IL","EMEA","Direct","Desktop"
"cb81d3c9","US","NA","Email","Mobile"
"d09fbff5","NZ","APAC","Direct","Desktop"
"d42b30e9","US","NA","Affiliate","Unknown"
"55b0862d","CA","NA","Social Media","Tablet"
"611e5c50","US","NA","Direct","Desktop"
"6b915482","US","NA","Direct","Mobile"
"733bf549","US","NA","Direct","Desktop"
"8617d51d","NL","EMEA","Email","Mobile"
"8b304ec5","FR","EMEA","Direct","Desktop"
"993e3561","IL","EMEA","Direct","Mobile"
"a28a3776","US","NA","Direct","Desktop"
"b38cb739","AU","APAC","Social Media","Tablet"
"e3d62d07","SO","EMEA","Direct","Desktop"
"ebc7056b","US","NA","Direct","Desktop"
"2e751c80","US","NA","Affiliate","Unknown"
"5724d79a","IT","EMEA","Direct","Desktop"
"6e1b2f42","GB","EMEA","Direct","Desktop"
"83d4aafb","US","NA","Direct","Desktop"
"ee6cc3ba","GB","EMEA","Affiliate","Unknown"
"12ee7926","US","NA","Direct","Desktop"
"1921003a","BR","LATAM","Direct","Desktop"
"470b00c5","CZ","EMEA","Email","Mobile"
"552adb8b","TR","EMEA","Direct","Desktop"
"5d17e1f2","US","NA","Direct","Desktop"
"68e408aa","GB","EMEA","Direct","Desktop"
"75268eac","ES","EMEA","Direct","Desktop"
"8f1ad7e8","US","NA","Direct","Desktop"
"a30f5ff7","BR","LATAM","Direct","Desktop"
"e053f430","US","NA","Direct","Desktop"
"eca48f3f","US","NA","Direct","Mobile"
"fb65883b","US","NA","Direct","Desktop"
"90557661","US","NA","Direct","Desktop"
"4642688b","US","NA","Direct","Desktop"
"b4f65b1d","FR","EMEA","Direct","Desktop"
"54210798","MX","LATAM","Direct","Desktop"
"0eab887d","SE","EMEA","Direct","Desktop"
"14095be4","GB","EMEA","Direct","Desktop"
"62ca163a","BR","LATAM","Direct","Mobile"
"6eef97ed","US","NA","Direct","Desktop"
"6eef97ed","US","NA","Direct","Desktop"
"7a334207","DE","EMEA","Direct","Desktop"
"87bc33dc","EG","EMEA","Direct","Desktop"
"a2d812c5","GR","EMEA","Direct","Desktop"
"a3c88046","IL","EMEA","Direct","Desktop"
"aac85ec1","US","NA","Email","Mobile"
"ab496cf6","US","NA","Direct","Mobile"
"c5cfa1d3","CA","NA","Email","Mobile"
"e0c00820","NO","EMEA","Direct","Mobile"
"e31fbed3","FJ","APAC","Direct","Desktop"
"f8627b09","IT","EMEA","Direct","Desktop"
"78a00c67","FR","EMEA","Direct","Desktop"
"8aabca57","AU","APAC","Direct","Desktop"
"99e38719","JP","APAC","Direct","Desktop"
